feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K07039	timepoint	timepoint	-0.302572071301768	0.0194631858856177	63	63	5.20986124180241e-22	2.35290358332901e-19
K11249	timepoint	timepoint	-1.30566888346046	0.0794570781674459	63	63	5.18163993244344e-22	2.35290358332901e-19
K02437	timepoint	timepoint	0.047621831548252	0.00310763620420767	63	63	6.9336196616368e-22	2.44401637438963e-19
K03222	timepoint	timepoint	-1.11352121207301	0.0681301536747264	63	63	6.81182025681318e-22	2.44401637438963e-19
K03228	timepoint	timepoint	-1.11287478140194	0.0681135338441398	63	63	6.90466093800665e-22	2.44401637438963e-19
K03229	timepoint	timepoint	-1.12992307301805	0.069004119275254	63	63	6.43719191109072e-22	2.44401637438963e-19
K07271	timepoint	timepoint	-1.29244649518446	0.0790772811113881	63	63	6.51279800016742e-22	2.44401637438963e-19
K07319	timepoint	timepoint	-1.3016719193242	0.0795892901197808	63	63	6.33869634911847e-22	2.44401637438963e-19
K07679	timepoint	timepoint	-1.3251139569814	0.0808598253156462	63	63	6.27504204197641e-22	2.44401637438963e-19
K11742	timepoint	timepoint	-1.23500875443013	0.0752606092868818	63	63	6.35832347259221e-22	2.44401637438963e-19
K11743	timepoint	timepoint	-1.2350276283266	0.0752508682087541	63	63	6.32052531915937e-22	2.44401637438963e-19
K03227	timepoint	timepoint	-1.11095882322424	0.0681047666027127	63	63	7.40531154324904e-22	2.46213774392826e-19
K03319	timepoint	timepoint	-1.21213181051783	0.0743573837244016	63	63	7.7974816983448e-22	2.46213774392826e-19
K03757	timepoint	timepoint	-1.14977174742645	0.0705221457533106	63	63	7.89805561478036e-22	2.46213774392826e-19
K04058	timepoint	timepoint	-1.10364804564268	0.0676640068763715	63	63	7.56363404399181e-22	2.46213774392826e-19
K08475	timepoint	timepoint	-1.15374721186042	0.0707946742173959	63	63	8.03862174561513e-22	2.46213774392826e-19
K08478	timepoint	timepoint	-1.15376497687866	0.0708246773479955	63	63	8.17759560673654e-22	2.46213774392826e-19
K15045	timepoint	timepoint	-1.29803314698335	0.0796785363784198	63	63	7.5296349882937e-22	2.46213774392826e-19
K03223	timepoint	timepoint	-1.09831603045168	0.0675366057237965	63	63	8.57562029038876e-22	2.52928294768772e-19
K05873	timepoint	timepoint	-1.14822431162265	0.0707025818360144	63	63	9.28492858098938e-22	2.68371575704917e-19
K04049	timepoint	timepoint	-1.140906607818	0.0705440969551808	63	63	1.11801117648529e-21	2.71010877963563e-19
K04051	timepoint	timepoint	-1.140906607818	0.0705440969551808	63	63	1.11801117648529e-21	2.71010877963563e-19
K04052	timepoint	timepoint	-1.14087918722806	0.070552818943064	63	63	1.12502861300078e-21	2.71010877963563e-19
K04054	timepoint	timepoint	-1.14113255059941	0.0705103378389226	63	63	1.08659033275421e-21	2.71010877963563e-19
K04057	timepoint	timepoint	-1.14087918722806	0.070552818943064	63	63	1.12502861300078e-21	2.71010877963563e-19
K04059	timepoint	timepoint	-1.1406635331578	0.07047532433237	63	63	1.08294682064037e-21	2.71010877963563e-19
K15835	timepoint	timepoint	-1.14149852282446	0.0705646990339949	63	63	1.10663577773785e-21	2.71010877963563e-19
K18219	timepoint	timepoint	-1.14263903824713	0.0706175360077082	63	63	1.09362812898019e-21	2.71010877963563e-19
K18454	timepoint	timepoint	-1.14086435278096	0.0705449825417738	63	63	1.12044021293129e-21	2.71010877963563e-19
K19217	timepoint	timepoint	-1.14079927966613	0.0705479685704189	63	63	1.12514895362675e-21	2.71010877963563e-19
K09932	timepoint	timepoint	-0.544667353737284	0.0363793126427629	63	63	1.28073112095252e-21	3.03428297705014e-19
K01724	timepoint	timepoint	0.0470338872302808	0.00319043741190316	63	63	1.30819949476003e-21	3.04937082230194e-19
K07639	timepoint	timepoint	-0.255586870864224	0.0167124937630414	63	63	1.3393128921587e-21	3.07234125674247e-19
K03221	timepoint	timepoint	-1.0926060021364	0.0679512884181318	63	63	1.40440739024411e-21	3.17132743809497e-19
K02488	timepoint	timepoint	0.995970069344647	0.0665300255304757	63	63	1.49364186562495e-21	3.32094034492489e-19
K01420	timepoint	timepoint	0.0485324193563578	0.00322216415074141	63	63	1.72072058924886e-21	3.60561464744218e-19
K03219	timepoint	timepoint	-1.09513232467273	0.0684311162310555	63	63	1.7214739183055e-21	3.60561464744218e-19
K04056	timepoint	timepoint	-1.08250400181143	0.0675911888033572	63	63	1.67358234262673e-21	3.60561464744218e-19
K04060	timepoint	timepoint	-1.0836942536508	0.0676794636457453	63	63	1.6869283276763e-21	3.60561464744218e-19
K01784	timepoint	timepoint	0.155721844965026	0.0100129250236384	63	63	1.80119289264319e-21	3.71869138349706e-19
K07467	timepoint	timepoint	-1.24396723536694	0.0782345793813392	63	63	2.10992649231739e-21	4.29474051647477e-19
K04756	timepoint	timepoint	-1.27011909985049	0.0813591273063811	63	63	2.80090794202224e-21	5.62204466362575e-19
K07347	timepoint	timepoint	-1.37515152064802	0.0874879900283296	63	63	3.85387465082149e-21	7.62961595255782e-19
K00571	timepoint	timepoint	-1.19005841729936	0.0780895127264862	63	63	3.97480759854803e-21	7.76269181273191e-19
K00154	timepoint	timepoint	-0.222272845615872	0.0145880252369341	63	63	4.86852329089639e-21	9.38131981333794e-19
K03759	timepoint	timepoint	-1.37596810077572	0.0885143167091604	63	63	5.88446782433968e-21	1.11897801312312e-18
K03226	timepoint	timepoint	-1.0444910657017	0.0673661885701477	63	63	6.5372168141807e-21	1.22594736658114e-18
K03230	timepoint	timepoint	-1.04527474796052	0.0674368240217821	63	63	6.61665476012519e-21	1.22594736658114e-18
K03224	timepoint	timepoint	-1.04492199311785	0.0674695044588416	63	63	6.84006818181518e-21	1.25129956156447e-18
K02258	timepoint	timepoint	0.0564592540562852	0.00387527959410474	63	63	8.21180834763447e-21	1.48346317800017e-18
K09117	timepoint	timepoint	0.0474164168801524	0.00329612350314892	63	63	9.22210837541049e-21	1.64540629927694e-18
K01810	timepoint	timepoint	0.0649541417787001	0.00449067720262637	63	63	1.61520412497246e-20	2.84669878220756e-18
K03530	timepoint	timepoint	0.197143247162758	0.0140808607877484	63	63	3.67871606778528e-20	6.40539814597987e-18
K18431	timepoint	timepoint	-0.990698047357601	0.0675997986335132	63	63	3.74413557676067e-20	6.44169611373157e-18
K00951	timepoint	timepoint	0.116709300832846	0.00853238578343006	63	63	4.24304657059758e-20	7.21417753391485e-18
K03593	timepoint	timepoint	0.0635828695736571	0.0043210522666248	63	63	5.17191319765365e-20	8.69121971308029e-18
K02275	timepoint	timepoint	0.049792732434535	0.00358425395737112	63	63	5.33356488742953e-20	8.85984824748638e-18
K03771	timepoint	timepoint	0.0377809050762246	0.00278701038238038	63	63	6.38909959782505e-20	1.04926440213372e-17
K02339	timepoint	timepoint	0.050442947929683	0.00361464202173127	63	63	7.22361614110607e-20	1.17298539855354e-17
K03572	timepoint	timepoint	0.0420062493723457	0.00305259631834491	63	63	8.79251722450841e-20	1.41188287698439e-17
K02765	timepoint	timepoint	-1.35428109172883	0.094283851218208	63	63	9.55542199495835e-20	1.50103215946889e-17
K07693	timepoint	timepoint	1.1564312062134	0.0836012439539278	63	63	9.53962926322718e-20	1.50103215946889e-17
K02473	timepoint	timepoint	0.92127195057206	0.0663967595985572	63	63	9.72212768334902e-20	1.51079773419097e-17
K00537	timepoint	timepoint	0.0687598839258912	0.00477801173020889	63	63	1.03117179331963e-19	1.58537178266546e-17
K04755	timepoint	timepoint	0.0948618660283108	0.00680068088969878	63	63	1.04558253308953e-19	1.59060618612735e-17
K00685	timepoint	timepoint	0.0473327615639661	0.00342091579689401	63	63	1.14681859298666e-19	1.7086414748292e-17
K02358	timepoint	timepoint	0.0591198774834931	0.00427091389500544	63	63	1.14493044640398e-19	1.7086414748292e-17
K03644	timepoint	timepoint	0.0393415090153221	0.00294554768536852	63	63	1.25198070815627e-19	1.84628828513004e-17
K15518	timepoint	timepoint	-1.31356076179224	0.0917247478734989	63	63	1.3065850134815e-19	1.9073501631146e-17
K03723	timepoint	timepoint	0.036388670254973	0.00266731835426059	63	63	1.34072683950168e-19	1.93761842844782e-17
K07082	timepoint	timepoint	0.039033259219387	0.00288271403391434	63	63	1.55869909869899e-19	2.23032865093047e-17
K02798	timepoint	timepoint	-1.19974527370896	0.0840872243177481	63	63	1.64765828169214e-19	2.33450563598185e-17
K07666	timepoint	timepoint	-0.466002982427567	0.0339677574902267	63	63	2.03447122077428e-19	2.85458039637183e-17
K03787	timepoint	timepoint	0.0353357312249184	0.00268538138664189	63	63	2.4483953563241e-19	3.40232785476884e-17
K05880	timepoint	timepoint	-1.31286246712689	0.0943244430994672	63	63	2.5396633744827e-19	3.46256746113434e-17
K10773	timepoint	timepoint	0.0390540281448856	0.00297021333027886	63	63	2.53314949726721e-19	3.46256746113434e-17
K02907	timepoint	timepoint	0.0405613835928594	0.00302954240550684	63	63	2.66545030964115e-19	3.60010167055456e-17
K19716	timepoint	timepoint	-1.75433936144728	0.132285155831799	63	57	3.43465719425491e-19	4.59608016401592e-17
K03978	timepoint	timepoint	0.034937396141694	0.00267762781194159	63	63	3.57164455338293e-19	4.69509969591819e-17
K15658	timepoint	timepoint	-1.74907882187156	0.132001742056118	63	57	3.60611725883559e-19	4.69509969591819e-17
K15659	timepoint	timepoint	-1.74907882187156	0.132001742056118	63	57	3.60611725883559e-19	4.69509969591819e-17
K15660	timepoint	timepoint	-1.74992995654421	0.132206902798407	63	57	3.79726036603117e-19	4.89982203659665e-17
K00680	timepoint	timepoint	0.328912764537548	0.024042831664285	63	63	4.14683929191233e-19	5.30102648747514e-17
K06599	timepoint	timepoint	-1.75696295008393	0.132646051401788	63	57	4.18154594223752e-19	5.30102648747514e-17
K05685	timepoint	timepoint	-1.0869342751175	0.0775497484542253	63	63	4.22759671147155e-19	5.31280240645103e-17
K02276	timepoint	timepoint	0.0508327308874376	0.00385035540205787	63	63	4.39862840728642e-19	5.48008428811236e-17
K00286	timepoint	timepoint	0.0512802975104962	0.00366961184548132	63	63	4.61498170523209e-19	5.7004885131636e-17
K02527	timepoint	timepoint	0.0741509798704265	0.00534347220070584	63	63	4.80376525851175e-19	5.88339114542473e-17
K03684	timepoint	timepoint	0.058756566488018	0.00423765076751388	63	63	6.27655335901981e-19	7.55906242871286e-17
K07712	timepoint	timepoint	0.0402620241925019	0.00312469660418745	63	63	6.2423510129096e-19	7.55906242871286e-17
K00606	timepoint	timepoint	0.0370490240892207	0.00287737980923363	63	63	6.4417786345319e-19	7.69393263026901e-17
K11384	timepoint	timepoint	-1.79240762183139	0.129607565428771	63	62	6.9522520213596e-19	8.23556936169582e-17
K13255	timepoint	timepoint	-1.70247850673684	0.123737719725101	63	63	7.84737646065919e-19	9.22034834223143e-17
K07778	timepoint	timepoint	1.09318140128064	0.0831870619572081	63	63	8.11405001946295e-19	9.45679442590956e-17
K06600	timepoint	timepoint	-1.75360027184367	0.134588435211719	63	57	8.92519589521969e-19	1.03189544862172e-16
K18979	timepoint	timepoint	0.0350970570984498	0.00275072249123576	63	63	9.63531931731262e-19	1.10515583153811e-16
K09760	timepoint	timepoint	0.0380458762486986	0.00293506038298036	63	63	1.04255368001891e-18	1.18637683335695e-16
K01730	timepoint	timepoint	-0.572680582823403	0.0424251573730596	63	63	1.09287861550165e-18	1.23392826181483e-16
K18297	timepoint	timepoint	-1.80521448397114	0.131793426413514	63	62	1.10899923447006e-18	1.24242301833809e-16
K01497	timepoint	timepoint	-0.143631229139937	0.0111253700834692	63	63	1.17406680154711e-18	1.30520103199683e-16
K06135	timepoint	timepoint	-1.72037147523087	0.132446467542528	63	58	1.2107138035725e-18	1.33566686177327e-16
K00973	timepoint	timepoint	-0.15810703534204	0.0119582703547515	63	63	1.26196913047801e-18	1.38166499042941e-16
K01814	timepoint	timepoint	0.0460818511338618	0.00334738982936209	63	63	1.30587720058604e-18	1.41898776713304e-16
K14475	timepoint	timepoint	-1.78206844373088	0.131089399314561	63	62	1.36638029568947e-18	1.47365134576897e-16
K03316	timepoint	timepoint	-0.34243591140294	0.0264554704328103	63	63	1.39924042249567e-18	1.49791278414129e-16
K03801	timepoint	timepoint	0.033901529610264	0.00268425174722839	63	63	1.50871501618676e-18	1.60323157455375e-16
K01903	timepoint	timepoint	0.035593483198434	0.00282006644537018	63	63	1.55274863442259e-18	1.63797980034126e-16
K14268	timepoint	timepoint	-1.78810142914935	0.132307866734123	63	62	1.72386138700797e-18	1.8053075916695e-16
K11912	timepoint	timepoint	-1.87005735513231	0.138191421827432	63	62	1.90970234161895e-18	1.98554088065303e-16
K08194	timepoint	timepoint	-1.7908548233585	0.133570008624837	63	63	2.05983553783886e-18	2.12633879948909e-16
K06891	timepoint	timepoint	0.0336979570707091	0.0026894617623151	63	63	2.13771580932015e-18	2.191082899028e-16
K13491	timepoint	timepoint	-1.88328173390804	0.139565434108	63	62	2.16388280867843e-18	2.20228410922681e-16
K01795	timepoint	timepoint	-1.89672273456704	0.14103783950362	63	62	2.36405720420999e-18	2.37259407744742e-16
K19291	timepoint	timepoint	-1.89672273456704	0.14103783950362	63	62	2.36405720420999e-18	2.37259407744742e-16
K02970	timepoint	timepoint	0.0313799367404377	0.00248363379512569	63	63	2.63688202720047e-18	2.55759859443632e-16
K11383	timepoint	timepoint	-1.77698375045161	0.132850664755978	63	62	2.5746870005655e-18	2.55759859443632e-16
K19292	timepoint	timepoint	-1.89474206384074	0.141263683569968	63	62	2.6269160283585e-18	2.55759859443632e-16
K19293	timepoint	timepoint	-1.89474206384074	0.141263683569968	63	62	2.6269160283585e-18	2.55759859443632e-16
K19304	timepoint	timepoint	-0.542430173205997	0.0406198010497561	63	63	2.59666687723152e-18	2.55759859443632e-16
K19296	timepoint	timepoint	-1.89525662169422	0.141375811114296	63	62	2.68217365886164e-18	2.58418491452456e-16
K17060	timepoint	timepoint	-1.89344041781021	0.141408292065581	63	62	2.81577459331338e-18	2.6772088435898e-16
K17061	timepoint	timepoint	-1.89344041781021	0.141408292065581	63	62	2.81577459331338e-18	2.6772088435898e-16
K16081	timepoint	timepoint	-1.89218245413862	0.141522959932038	63	62	2.98609632400324e-18	2.8205924231696e-16
K00036	timepoint	timepoint	0.059662987367142	0.00471980328607353	63	63	3.08098452200814e-18	2.89132391636764e-16
K03177	timepoint	timepoint	0.0365500747415275	0.00288516885499668	63	63	3.27302260541429e-18	3.05172404473854e-16
K03977	timepoint	timepoint	0.0364321603526763	0.00288336916538526	63	63	3.51157345130616e-18	3.25315766142799e-16
K00052	timepoint	timepoint	0.047038600872278	0.0035086773404517	63	63	3.64917471320022e-18	3.35910018822737e-16
K00466	timepoint	timepoint	-1.69238045002522	0.134535497107512	63	60	3.81946915144155e-18	3.45917290679168e-16
K03569	timepoint	timepoint	0.0344930497532229	0.00274589942261151	63	63	3.82571400805305e-18	3.45917290679168e-16
K19333	timepoint	timepoint	-0.538331056715755	0.0412425427546155	63	63	3.82969599423381e-18	3.45917290679168e-16
K00569	timepoint	timepoint	-0.155193729195029	0.0125813677027709	63	63	4.22005552679616e-18	3.74160996768454e-16
K02074	timepoint	timepoint	-1.43086077876971	0.1087451081276	63	63	4.21169551371436e-18	3.74160996768454e-16
K09748	timepoint	timepoint	0.0325510045338259	0.0026386509960675	63	63	4.20488018307885e-18	3.74160996768454e-16
K16152	timepoint	timepoint	-1.82095703701656	0.145100949752394	63	58	4.25982211538436e-18	3.753838366557e-16
K03496	timepoint	timepoint	0.0553517866434717	0.00443125417949093	63	63	4.53165535765441e-18	3.96918080174676e-16
K12976	timepoint	timepoint	-1.82186904999959	0.138379713809334	63	63	4.75548451312506e-18	4.1401362761255e-16
K01710	timepoint	timepoint	-0.158233906361408	0.0123453277270582	63	63	4.85854096186731e-18	4.2045289808926e-16
K18289	timepoint	timepoint	-1.78706720688204	0.13622632572246	63	62	5.22664584253919e-18	4.49615986407003e-16
K07397	timepoint	timepoint	0.0372670258705319	0.00297527481080681	63	63	5.49985079391279e-18	4.67552021609575e-16
K18093	timepoint	timepoint	-1.9235805970105	0.14619574453372	63	62	5.46980609167892e-18	4.67552021609575e-16
K15738	timepoint	timepoint	0.036555304138383	0.00290481036895678	63	63	5.56800824745285e-18	4.70578100539115e-16
K01902	timepoint	timepoint	0.0358616372154051	0.00292824504558636	63	63	5.75847034653805e-18	4.83845427024232e-16
K02860	timepoint	timepoint	0.0381261390806845	0.00306096358035066	63	63	5.81055115511452e-18	4.8539933695789e-16
K13891	timepoint	timepoint	-1.76408269441716	0.134500915189883	63	63	6.00142250022886e-18	4.98462976858089e-16
K18291	timepoint	timepoint	-1.76103218461342	0.134463901210649	63	62	6.03827882604767e-18	4.98658317680234e-16
K09903	timepoint	timepoint	0.0363458674809572	0.00290854226702583	63	63	6.69004078158377e-18	5.49343575996868e-16
K11441	timepoint	timepoint	-1.82857659761804	0.148013709703438	63	59	6.97081454157026e-18	5.69165038162562e-16
K01878	timepoint	timepoint	0.0410377852916399	0.00326827903562398	63	63	7.14931743305301e-18	5.80460312036416e-16
K01686	timepoint	timepoint	-0.489628472471694	0.0386384518931242	63	63	7.69193001973995e-18	6.21026662822803e-16
K01885	timepoint	timepoint	0.0521767449944517	0.00399792237711535	63	63	8.38075445686486e-18	6.72881463392283e-16
K03439	timepoint	timepoint	0.0378113998566903	0.00306475741468031	63	63	8.66006627624239e-18	6.91465623338426e-16
K06178	timepoint	timepoint	0.0342382351689053	0.00276879556703973	63	63	8.840258397357e-18	7.0197480416815e-16
K03587	timepoint	timepoint	0.0340535895973979	0.00276178026660783	63	63	9.01772376236426e-18	7.1215379133163e-16
K03770	timepoint	timepoint	0.032388768423993	0.00268022497605012	63	63	1.02210986502626e-17	8.02800639639106e-16
K07478	timepoint	timepoint	0.0360457310231916	0.00291673026881169	63	63	1.03105181822565e-17	8.05446533891736e-16
K03215	timepoint	timepoint	0.0404423031758308	0.00331644333208243	63	63	1.29890995777682e-17	1.00923907041885e-15
K02837	timepoint	timepoint	0.0345369884252745	0.00287609738613718	63	63	1.33866343253513e-17	1.03456491588223e-15
K01129	timepoint	timepoint	0.11547548392004	0.00945248221169202	63	63	1.34770368898166e-17	1.03601136772143e-15
K13651	timepoint	timepoint	-1.78117542617575	0.146592630989701	63	59	1.40927874335487e-17	1.07761356608278e-15
K00032	timepoint	timepoint	-1.78691972961151	0.146849930217169	63	61	1.46355455446089e-17	1.10739740424444e-15
K01259	timepoint	timepoint	0.155715910834424	0.0128496875612354	63	63	1.45845361190693e-17	1.10739740424444e-15
K03789	timepoint	timepoint	0.0364883541136821	0.00296939283023554	63	63	1.59964827958586e-17	1.20406859044661e-15
K07226	timepoint	timepoint	-0.305034981703872	0.024944420872607	63	63	1.60824545344787e-17	1.20426752814656e-15
K13637	timepoint	timepoint	-0.503363108908633	0.0396712831980681	63	63	1.680027466767e-17	1.25153386338745e-15
K19113	timepoint	timepoint	-1.80734794802684	0.149226182300808	63	59	1.70409515177445e-17	1.26295298120227e-15
K00241	timepoint	timepoint	0.0316866205045474	0.00265578981340944	63	63	1.76122694756686e-17	1.29863529827736e-15
K00240	timepoint	timepoint	0.0347301537757448	0.00286823329162265	63	63	1.8494771001149e-17	1.3567839112112e-15
K00354	timepoint	timepoint	-0.873509561706681	0.0714318152675791	63	63	2.03805657729783e-17	1.48757543712668e-15
K02011	timepoint	timepoint	-0.0704776905885254	0.00582576010629237	63	63	2.05111360264103e-17	1.48958260227981e-15
K04764	timepoint	timepoint	0.03527271615547	0.0029681398026346	63	63	2.08518104639741e-17	1.50675182412677e-15
K16637	timepoint	timepoint	-1.80077171212489	0.148849302113055	63	51	2.17880746734438e-17	1.56657340885876e-15
K02601	timepoint	timepoint	0.0346895657878414	0.00292866268112344	63	63	2.39607086619701e-17	1.71425822565739e-15
K10716	timepoint	timepoint	-0.110796009972786	0.00906162381752157	63	63	2.60849900236445e-17	1.85704569370301e-15
K07091	timepoint	timepoint	0.0327034174897718	0.00277027194674879	63	63	2.76162277775903e-17	1.95642021491047e-15
K13889	timepoint	timepoint	-1.95632540062359	0.155794189574812	63	63	2.8832328199524e-17	2.03260881531473e-15
K18235	timepoint	timepoint	0.968228078849893	0.0822919128782257	63	63	3.1794106584233e-17	2.23052635123949e-15
K03602	timepoint	timepoint	0.0354925915866152	0.00293878434498202	63	63	3.24160473820793e-17	2.25229190752794e-15
K19286	timepoint	timepoint	-0.876356720682835	0.0720895683573447	63	63	3.22628201300829e-17	2.25229190752794e-15
K09702	timepoint	timepoint	-1.61118765797156	0.129434607689705	63	63	3.4241339993232e-17	2.36773131857507e-15
K06910	timepoint	timepoint	-0.260994276205264	0.0214900836669566	63	63	3.55107269758566e-17	2.44381441073847e-15
K13628	timepoint	timepoint	0.0323113627198999	0.00275379123647634	63	63	3.57045660746834e-17	2.44550895218637e-15
K01070	timepoint	timepoint	0.0358625307602112	0.00301711775003006	63	63	3.59547958367492e-17	2.45103164826745e-15
K01191	timepoint	timepoint	-1.54893733794226	0.12475952116477	63	63	3.65693126742354e-17	2.48121928060117e-15
K03536	timepoint	timepoint	0.034177471951656	0.0028776094797258	63	63	3.87799160038134e-17	2.61891283218276e-15
K03550	timepoint	timepoint	0.0367862144541454	0.00308318264744896	63	63	4.00073267258955e-17	2.68923667833787e-15
K03575	timepoint	timepoint	0.0309502951027566	0.00264552880855379	63	63	4.03830258876644e-17	2.70192356540984e-15
K13485	timepoint	timepoint	-1.20734788378537	0.0967217444877919	63	63	4.20866802084048e-17	2.80293411231275e-15
K02687	timepoint	timepoint	0.0334325230094531	0.00286627193062954	63	63	4.57908711333228e-17	3.02177931332777e-15
K05820	timepoint	timepoint	-0.200381458475988	0.0167700999008417	63	63	4.55867475715362e-17	3.02177931332777e-15
K01925	timepoint	timepoint	0.0352585756408265	0.00302425420759543	63	63	4.67073791472512e-17	3.0682501974367e-15
K11753	timepoint	timepoint	0.034004383352295	0.0028690396059532	63	63	4.85828871465552e-17	3.17701305448876e-15
K03564	timepoint	timepoint	0.0350415002810172	0.00297132778636968	63	63	5.3911435301916e-17	3.5095858692941e-15
K13489	timepoint	timepoint	-1.81936529129286	0.146397009606601	63	62	5.74112154172769e-17	3.72065867807393e-15
K11749	timepoint	timepoint	0.0343109818897538	0.00291602511143213	63	63	5.86138824185268e-17	3.764834794278e-15
K13490	timepoint	timepoint	-1.81931304069578	0.1464834607432	63	62	5.85188729215116e-17	3.764834794278e-15
K11444	timepoint	timepoint	-1.83181673736853	0.147653836921514	63	62	5.9541797694391e-17	3.80751354105902e-15
K05807	timepoint	timepoint	0.0324888075073527	0.00280342841960686	63	63	6.00160074188076e-17	3.82093100976479e-15
K01720	timepoint	timepoint	-0.458804095697093	0.0380906584570351	63	63	6.05430487947748e-17	3.83467542861385e-15
K13487	timepoint	timepoint	-1.83551639453488	0.147945620833078	63	62	6.07625707966075e-17	3.83467542861385e-15
K00737	timepoint	timepoint	-1.29796846826167	0.108167851025226	63	63	6.19538492868147e-17	3.86005515066779e-15
K00783	timepoint	timepoint	0.0318816104905537	0.00275268110793231	63	63	6.15350444120642e-17	3.86005515066779e-15
K14333	timepoint	timepoint	-1.70486590110005	0.142863559569267	63	60	6.19660112755969e-17	3.86005515066779e-15
K05788	timepoint	timepoint	0.0330547121066493	0.00285721749132569	63	63	6.45286001300499e-17	4.00243488875314e-15
K03392	timepoint	timepoint	0.947543154493676	0.0820827393347093	63	63	7.06428595494565e-17	4.36295130858438e-15
K13488	timepoint	timepoint	-1.82761641504725	0.147957174770969	63	62	7.17010386595894e-17	4.40946132216335e-15
K01658	timepoint	timepoint	0.109484900970266	0.0092896640428695	63	63	7.20363474191205e-17	4.41131056314038e-15
K13486	timepoint	timepoint	-1.82295704906993	0.147676064445533	63	62	7.33321954140101e-17	4.47171682752436e-15
K07735	timepoint	timepoint	0.0346027323796064	0.00294908272285379	63	63	7.45487017796663e-17	4.52679763915856e-15
K00677	timepoint	timepoint	0.0360857634848148	0.00313365137108227	63	63	7.82140419301361e-17	4.7294951212315e-15
K02899	timepoint	timepoint	0.0333326843401672	0.00285938830125339	63	63	8.53353520812414e-17	5.12724915130002e-15
K18292	timepoint	timepoint	-1.50309158306513	0.124004750867905	63	63	8.55014562318922e-17	5.12724915130002e-15
K18195	timepoint	timepoint	-1.66599679468875	0.141073419672422	63	59	8.81633117834747e-17	5.26502554501973e-15
